Screen Name,Tweet ID,Dates,Tweets
WSJMoneyBeat,534790190716698624,11/18/2014,"RT @SaabiraC: Long a stock market darling, analysts are starting to ring the alarm bells on Wells Fargo: http://t.co/QwK0TovDsl $WFC"
CNNMoneyInvest,534817507820191744,11/18/2014,"RT @LaMonicaBuzz: $JACK attack. $JACK beats on earnings and sales. Stock up almost 3% after hours. Strong growth from Qdoba. Take that, $CM…"
PeakOil,534829048313438212,11/18/2014,"Pressure building on OPEC to act on oil price fall -- Platts http://t.co/FlxX7XPmIR"
PlattsOil,534856098785009664,11/18/2014,"Few in US #oil and #natgas realm very concerned about possible oil price collapse. Platts story: http://t.co/mT6uBQ3rg9"
LaOilGasAssoc,534989160033972224,11/19/2014,"Advertiser: Price drop prompts uneasiness in the oil industry - http://t.co/JHomtwkqi7 - The Advertiser reports:It is safe to say that ..."
LaOilGasAssoc,534998284473868288,11/19/2014,"Town Talk: Oil price drop creates havoc in Louisiana budget - http://t.co/3Z2UbE7tGY - The Town Talk reports:BATON ROUGE – Gov. Bobby J ..."
OilVoice,535011785209040896,11/19/2014,"A strong frac sand market faces lower oil and natural gas prices http://t.co/EJSzSrjHAh"
PlattsOil,535017617225179136,11/19/2014,"UAE to invest in expanding oil capacity despite low prices: minister. Platts story: http://t.co/14Xbe4nRuJ"
OilBRK,535024486748155905,11/19/2014,"Oil prices mixed as hopes dim for OPEC output cut: Oil prices were mixed in Asia Wednesday as dealer... http://t.co/nSaZpCMZM4 #Oil #BRK"
OilGasMalaysia,535060113082843138,11/19/2014,"Malaysian oil and gas stocks slide as price of crude oil falls below US$80 per ... - The Star Online http://t.co/MrTe4fMtYN"
OilBRK,535064804923162624,11/19/2014,"Oil rebounds before US energy report: Global oil prices rebounded slightly on Wednesday as traders a... http://t.co/8MrZEgC7g4 #Oil #BRK"
LaOilGasAssoc,535082802400595968,11/19/2014,"Washington Times: Repeal of U.S. oil export ban would lower gas prices, studies show - http://t.co/V1MkH3Nr3x - The Washington Times ..."
RT_com,535185915669663745,11/19/2014,"Economic contraction, oil price fall won’t be as severe as 2008-2009 – Finance Minister http://t.co/0msoCYDUJF"
OilBRK,535199518317641728,11/19/2014,"Oil Price Drop Set to Spur Gas Price Rally, Perpetual CEO Says: “We needed to see oil prices roll ov... http://t.co/QT34xWNYjS #Oil #BRK"
Kinibiz,535212759836016641,11/19/2014,"Oil down on Fed uncertainty over US economy - Oil prices fell for a third straight day on Wednesday, as early gain... http://t.co/zv3hg762Fl"
WorldOil,535414918485250048,11/20/2014,"Technip offers $1.8 billion to buy CGG: PARIS (Bloomberg) -- Technip SA, Europe’s largest oil and gas services... http://t.co/CiFnXSmZrC"
OilBRK,535430695401684993,11/20/2014,"Russia has little to offer in oil price war: * Russia needs oil price of $100 to balance budget * Oi... http://t.co/w3gic9KiWP #Oil #BRK"
OilBRK,535447573364883457,11/20/2014,"Oil Steadies as Market Awaits OPEC: Brent crude oil steadied above $78 a barrel on Thursday as repor... http://t.co/VzXFKYRx7X #Oil #BRK"
OilBRK,535448511186075651,11/20/2014,"The Drop in Oil Prices: Economic and Strategic Implications: If oil prices continue to spiral downwa... http://t.co/rqUrlB79TD #Oil #BRK"
CrudeOilPrices,535455173968400384,11/20/2014,"Crude oil prices rise along with anticipation over OPEC moves. http://t.co/uaYmAk5dBL"
PlattsOil,535470466656649216,11/20/2014,"#Libya's National Oil Corp (NOC) lowers official selling prices for most crude #oil grades in Dec, market sources say"
CNNMoneyInvest,535477075420127233,11/20/2014,"It's official: As $GMCR slips today, the only S&amp;P 500 stock left w/over 100% returns this year is @SouthwestAir http://t.co/wERShecRuO $LUV"
OilBRK,535492802415558656,11/20/2014,"3 Country ETFs to Buy on Cheaper Oil Prices: Lower crude oil prices could be great news for these co... http://t.co/48FZJhbh4E #Oil #BRK"
OilBRK,535492803346718720,11/20/2014,"Tight Oil Test: U.S. Production Growth Remains Resilient Amid Lower Crude Oil Prices: The vast major... http://t.co/l40OrRFOAv #Oil #BRK"
WorldOil,535505928389271552,11/20/2014,"RT @ShaleTech: U.S. production growth resilient amid lower oil prices, IHS says. Details: http://t.co/TwT1V1d0GO"
OilBRK,535688138018918400,11/21/2014,"Nigeria must adjust to permanent oil price shock: Finance Minister: By Karin Strohecker LONDON (Re... http://t.co/dbILItgCp0 #Oil #BRK"
NST_Online,535703295679938560,11/21/2014,"RT @Khairykj: If the market price of crude oil continues downward trend, very possible RON95 price will be lower in Dec 1."
OilBRK,535789414803197952,11/21/2014,"Why oil prices could rise on Middle East instability: Oil is currently trading a little low given th... http://t.co/SUI8q3TeCr #Oil #BRK"
oilandgasnews,535805639482966016,11/21/2014,"Price volatility forces oil and gas to focus on strategic deals  http://t.co/NfEu986DmH"
CrudeOilPrices,535825284235558912,11/21/2014,"Chinese benchmark interest rate cut boosts oil prices. http://t.co/e1549mO7wZ"
OilBRK,535850997214498817,11/21/2014,"Plunging Oil Prices Thwart Capital Raises By Fledgling Energy Companies: By Sam Goldfarb http://t.co/1WfuvkJEMK #Oil #BRK"
OilBRK,535859076295454720,11/21/2014,"Falling oil prices cloud the forecast for Houston economy: The recent sharp drop in oil prices is cl... http://t.co/5K3IShfKiD #Oil #BRK"
OilBRK,535859077566308354,11/21/2014,"Plunging Crude Oil Prices Boon for Indian Economy: Plunging global crude oil prices are turning out ... http://t.co/k4Hdf9HNty #Oil #BRK"
OilBRK,535859078392594433,11/21/2014,"Here’s What The New Era Of Cheap Oil Means For The World’s Major Economies: Brent crude oil prices h... http://t.co/0tIDXpVN90 #Oil #BRK"
PetroleumEcon,535861222277939200,11/21/2014,"Lower crude prices not slowing US shale oil output http://t.co/tLx8SPmDXA"
Kinibiz,535962229607514112,11/22/2014,"China rate cut; European stimulus hints lift markets - World stock markets and oil prices rallied on Friday, fuell... http://t.co/lh7bba74L3"
Kinibiz,536067722590035969,11/22/2014,"Expectations grow for OPEC production cut - Oil prices rose on Friday for their first weekly gain in two months wi... http://t.co/kQQCM5kD8p"
malaysiakini,536105250172579840,11/22/2014,"RON95 may be three sen cheaper in DecemberThis is if average global crude oil prices remain at around US$80 per... http://t.co/F6qxuGWfYk"
OriginOil,536111529733931008,11/22/2014,"Mega-Fracking - This chart says it all. Daily price of U.S. WTI crude oil blend as of yesterday's close http://t.co/0Z1vVI5oGG"
OilBRK,536180344559370242,11/22/2014,"Falling oil prices squeeze state budgets across US: Several US states that are overly dependent on o... http://t.co/Edut8QiDQL #Oil #BRK"
OriginOil,536425026388762624,11/23/2014,"Mega-Fracking - This chart says it all. Daily price of U.S. WTI crude oil blend as of yesterday's close http://t.co/0Z1vVI5oGG"
OilBRK,536697918715998208,11/24/2014,"Why Crude Oil $80 Is the New Normal, Reasons Saudi Arabia Will Not “Swing”: Now the dust from the Sh... http://t.co/FE07C7jcLk #Oil #BRK"
Kinibiz,536757564919128064,11/24/2014,"‘Gov’t will intervene if global oil prices rise too high’ http://t.co/WzNfaFdlS6"
malaysiakini,536757619239944193,11/24/2014,"RT @Kinibiz: ‘Gov’t will intervene if global oil prices rise too high’ http://t.co/WzNfaFdlS6"
Kinibiz,536762253765513216,11/24/2014,"‘Gov’t will intervene if global oil prices rise too high’ - The government will intervene if global crude oil pric... http://t.co/HIraaY9AzQ"
Kinibiz,536777076607840257,11/24/2014,"Oil prices seen plunging if Opec does not cut output - Oil prices could plunge to US$60 (RM201) a barrel if Opec d... http://t.co/Qfn9kWQjVA"
Kinibiz,536782571053412354,11/24/2014,"‘Gov’t will intervene if global oil prices rise too high’ http://t.co/NOc0qh8d29 http://t.co/JHAsqmAfLm"
OilBRK,536818153079066624,11/24/2014,"Oil steadies around $80 as Iran deadline looms: By Jack Stubbs LONDON (Reuters) - Brent crude oil st... http://t.co/eUdNpq6GsQ #Oil #BRK"
OilBRK,536852601250148353,11/24/2014,"Oil price seen falling to $60 if OPEC does not cut output: LONDON (Reuters) - Oil prices could plung... http://t.co/v0jJdwgcXT #Oil #BRK"
mtechtips,536862229938061312,11/24/2014,"Photo: MTECHTIPS:- NYMEX crude oil holds steady with Tokyo markets shut, eyes on OPEC Crude oil prices held... http://t.co/oNeO7sbBTu"
BBCNews,536870255717801984,11/24/2014,"4-year low in oil prices is hurting Russian economy more than US &amp; EU sanctions http://t.co/Vi3fAVq8YK #BBCGoFigure http://t.co/rZ1KbiznVs"
BBCWorld,536870261770190848,11/24/2014,"4-year low in oil prices is hurting Russian economy more than US &amp; EU sanctions http://t.co/C3wLTeeNLy #BBCGoFigure http://t.co/9XsghhELLv"
OilBRK,536871273393946624,11/24/2014,"Oil starts week with gains as OPEC moves into focus: Global oil prices firmed Monday, making a posit... http://t.co/zwVyVhV20T #Oil #BRK"
CrudeOilPrices,536905122841112577,11/24/2014,"Iranian nuclear talks push crude oil prices into negative territory http://t.co/u3s1TejH15"
CNBCnow,536962048580943872,11/24/2014,"RT @ScottWapnerCNBC: Sources tell me @Carl_C_Icahn has absolutely no involvement in $IBM.  Stock had moved earlier on rumor that he did."
CNNMoneyInvest,536966601657319425,11/24/2014,"Bargain buy? Top stock mover of the day in the S&amp;P 500 is $URBN , but Urban Outfitters is still down 10% for 2014 http://t.co/QGJGASxWsY"
CNNMoneyInvest,536990096063741952,11/24/2014,"$PANW bounces between red &amp; green after hours following revenue beat, solid guidance. #Cybersecurity stock closed at record. #infosec"
WorldOil,537065935727624194,11/25/2014,"RT @iimag: What Low Oil Prices Mean for the Rest of the Market http://t.co/mAh7SgZLBZ http://t.co/1JWGR5oDdE"
OilBRK,537138968559497216,11/25/2014,"Oil prices mixed as hopes dim for OPEC output cut: Oil prices were mixed in Asia on Tuesday as deale... http://t.co/Y1Qp5PLiTE #Oil #BRK"
CNNMoneyInvest,537221526463184896,11/25/2014,"U.S. stock futures flat as GDP, a $TWTR faux pas, and a trickle of earnings keep investors busy ahead of Turkey Day.http://t.co/wPcFX52DGk"
TheOilCouncil,537236929751027713,11/25/2014,"Torbjorn Kjus, Chief Oil Analyst, DNB Markets discusses the upcoming OPEC meeting, current #oil price and supply. http://t.co/AzxrIEqtXJ"
RT_com,537282921229713408,11/25/2014,"Russia, Saudi Arabia, Mexico, Venezuela meet for oil talks amid price drop http://t.co/ZNs8KBg31D http://t.co/vEJYUalex9"
OilBRK,537301090702606336,11/25/2014,"As OPEC faces tough test, lower oil prices loom: NEW YORK (AP) — These are the moments OPEC exists f... http://t.co/28EafG7bIy #Oil #BRK"
CNBCnow,537310994196733953,11/25/2014,"Shares of Comcast near the highs of the day after $BAC added the stock to its conviction buy list. $CMCSAhttps://t.co/TkveWxlQbm"
CNNMoneyInvest,537319719645495296,11/25/2014,"Bling factor: Tiffany &amp; Signet have been stock market #gems in '14 http://t.co/mqmSmeaSUu via @LaMonicaBuzz $TIF $SIG http://t.co/lmSR40LPVb"
OilBRK,537333994338021376,11/25/2014,"Oil Prices Plummet on Thanksgiving As OPEC Mulls a Move: Oil prices are down from $107 a barrel to b... http://t.co/sTBj0fHzc3 #Oil #BRK"
WSJMoneyBeat,537337215165427713,11/25/2014,"RT @maureenmfarrell: Apple's stock price is up 132% since Tim Cook became CEO; 17% since @Carl_C_Icahn said its shares were 1/2 off http://…"
BloombergNews,537342477179822081,11/25/2014,"U.S. crude oil prices drop to four-year low: http://t.co/iGOqOFboem"
OilBRK,537350707498606592,11/25/2014,"OPEC won't save oil prices: Trader: Oil is already at a four-year low, but the OPEC meeting is not l... http://t.co/rPJLcpJ09m #Oil #BRK"
CNBCnow,537362917805412352,11/25/2014,"RT @ScottWapnerCNBC: $HLF CEO Michael Johnson exercises 750,000 stock options set to expire in Dec.  Company tells me it's a vote of confid…"
OGJOnline,537374701878669312,11/25/2014,"RT @AlfonsoRReyes: Moody’s: E&amp;P spending to dip as crude oil prices slide - Oil &amp; Gas Journal http://t.co/IayLpH4Gxz"
mtechtips,537543849330376704,11/26/2014,"Photo: MTECHTIPS;-Oil futures fluctuate with U.S. economy, OPEC meeting in focus Oil prices swung between... http://t.co/qvrTR22Pxm"
Kinibiz,537551698685100032,11/26/2014,"Saudi sees oil stabilising but Russia threatens price war - Opec leader Saudi Arabia signalled on Wednesday it was... http://t.co/qQ3mgC7B1O"
Kinibiz,537580763840270336,11/26/2014,"Drop in oil revenue has minimal impact, says Wahid - The impact of the drop in world crude oil prices on governmen... http://t.co/piCqbL72Bh"
OilBRK,537593848449339392,11/26/2014,"Falling oil rig count linked to crude oil prices: The oil rig count is slowly responding to falling ... http://t.co/0Ao0nCW7c7 #Oil #BRK"
OilBRK,537633201460506626,11/26/2014,"Can OPEC but the brakes on falling oil prices?: A coordinated cut in oil output by OPEC members coul... http://t.co/JPfail9FVP #Oil #BRK"
CrudeOilPrices,537636976821026816,11/26/2014,"Crude oil prices plummet ahead of key OPEC meeting. http://t.co/JzKuPXmFDw"
RT_com,537651452400140288,11/26/2014,"Saudi Arabia to keep politics out of OPEC, will let market stabilize oil price http://t.co/17AjARtrMw http://t.co/rUnXIpny1x"
WSJMoneyBeat,537660166951665665,11/26/2014,"RT @WSJmarkets: Can OPEC halt the slide in oil prices? http://t.co/VaxshI2WhO http://t.co/Hf4H3vTpbQ"
OilBRK,537693372543410180,11/26/2014,"OPEC heading for no output cut despite oil price plunge: VIENNA (Reuters) - OPEC Gulf oil producers ... http://t.co/BJA4cukAFR #Oil #BRK"
CNNMoneyInvest,537696794466332672,11/26/2014,"RT @LaMonicaBuzz: Top toys: Hasbro way cooler than Mattel. And $HAS is better stock than $MAT. Story: http://t.co/EQkkGopzCi And video. htt…"
FoxBusiness,537701751919747074,11/26/2014,"RT @Brady_FBN: #Transportation stocks lead the market in Nov. as oil prices plunge 8.4%. $JBLU $LUV $DAL up +10%. $TRAN http://t.co/uQFJWFq…"
FoxBusiness,537713890507771905,11/26/2014,"It’s holiday shopping season! Check out @cvpayne's retail stock picks, including $UA &amp; $DSW: http://t.co/euFz5uldWp http://t.co/X9MpKpLjRM"
OilBRK,537757574997635073,11/26/2014,"Oil Could Go Below $65 Per Barrel: Deshpande: Nov. 26 (Bloomberg) – Natixis Oil Market Analyst Abhis... http://t.co/pA9eepIWxu #Oil #BRK"
BBCBusiness,537902504978440192,11/27/2014,"Crude oil prices down as Opec meets http://t.co/R1BJ44Nm30"
OilBRK,537903261345259520,11/27/2014,"Crude oil prices down as Opec meets: Crude oil prices slip to a four-year low as Opec nations meet i... http://t.co/nYz5GWwPIk #Oil #BRK"
Kinibiz,537942952660987904,11/27/2014,"RON95 price likely to fall by 4 sen a litre - The global crude oil price trend since Nov 1 is expected to result i... http://t.co/Eb4es8B7lD"
BBCBusiness,537943833947172864,11/27/2014,"LISTEN: BizDaily: Oil price fall: what can OPEC do? http://t.co/jkxuAG7Vks"
OilBRK,537947826899013633,11/27/2014,"Oil prices fall ahead of OPEC meeting: Oil prices hit a four-year low on Thursday as hopes for an OP... http://t.co/nTtUEez7os #Oil #BRK"
BloombergNews,537951255919071232,11/27/2014,"Venezuela backs an OPEC production cut to ease a global oil glut as prices hit a 4-year low. http://t.co/YyF2Nsulei http://t.co/wB5vOvM3f1"
OilBRK,537951940030636032,11/27/2014,"Bottom for oil in 2015 is $35: Oil could plummet to $35 a barrel next year if OPEC doesn’t reach an ... http://t.co/Q5FvtI8JfG #Oil #BRK"
WSJAsia,537954174261268480,11/27/2014,"The OPEC price meter: The oil prices that #OPEC members need to balance their budgets  http://t.co/XM5o7ZqPXt http://t.co/LzKf3Ey3f4"
RT_com,537997271053643776,11/27/2014,"RT @INTHENOWRT: #viennatalks Chess play: What's behind #OPEC's decision to keep oil prices low? Tweet us what you think http://t.co/pHDSDQl…"
OilandGasInvest,537999291227197440,11/27/2014,"RT @Mark_J_Perry: Thanks Frackers, Big Oil and Greedy Speculators: US gasoline prices this Thanksgiving are the lowest since 2009  http://t…"
CNBCnow,538013556172914688,11/27/2014,"Crude oil falls below $68 after OPEC meeting. http://t.co/xjEvxjNeKB http://t.co/aww5Ez9RNw"
OilBRK,538018515299479552,11/27/2014,"Oil Prices in Freefall as OPEC Fails to Agree Output Cut: Oil futures fall nearly 8% to their lowest... http://t.co/EVizuOirwT #Oil #BRK"
PeakOil,538023683126988802,11/27/2014,"The Opec oil price still matters (just not as much as before) -- The Guardian http://t.co/BBZAxEGUYa"
OilBRK,538026765478658048,11/27/2014,"Oil prices tank as OPEC leaves output unchanged: LONDON (AP) — Oil companies saw their shares take a... http://t.co/xvqOdG4nhX #Oil #BRK"
OilBRK,538060373824266240,11/27/2014,"OPEC keeps oil output on hold despite low prices: Reflecting its lessening oil clout, OPEC decided T... http://t.co/UhRnB0Aghr #Oil #BRK"
Kinibiz,538114804305514497,11/27/2014,"Saudis block Opec output cut; send oil price plunging http://t.co/mHXTWZe2wW"
Kinibiz,538123167945207808,11/28/2014,"Saudis block Opec output cut; send oil price plunging - Saudi Arabia blocked calls on Thursday from poorer members... http://t.co/Sm6NDp4qp8"
Kinibiz,538123168050069504,11/28/2014,"Oil prices plunge after Opec decides against output cut - Brent crude oil plunged as much as US$6.50 (RM21.76) a b... http://t.co/i3vACuZYna"
OilBRK,538134380514787329,11/28/2014,"Oil prices tumble after OPEC refrains from cuts: TOKYO (Reuters) - Oil prices, oil-related shares an... http://t.co/BwA0sjwS1x #Oil #BRK"
BloombergNews,538194332206256128,11/28/2014,"Russia's oil giant battles debt after $55B deal http://t.co/qZnVZZkbA7"
RT_com,538194946894086144,11/28/2014,"OPEC decision will keep oil prices low &amp; hit Russia, Iran, US – experts http://t.co/AU1lChhx7i http://t.co/lguz7VKkI5"
OilBRK,538200413434966016,11/28/2014,"Oil and gas sector hammered as price falls: Shares in Australia's oil and gas players are being hamm... http://t.co/xwBgS2FfuX #Oil #BRK"
FoxNews,538220261502636032,11/28/2014,"OPEC keeps oil output steady despite drop in prices http://t.co/OgComXE7hR"
AJEnglish,538245367218049024,11/28/2014,"On @AJInsideStory: Price wars and power-play over oil supply #OPEC | Watch http://t.co/wXLg6xF3RA"
Kinibiz,538276898468814848,11/28/2014,"Rubber market closes mixed today - The Malaysian rubber market closed mixed today due to weaker crude oil price, a... http://t.co/cBGb0cCkLo"
Kinibiz,538276898603016192,11/28/2014,"Rubber market closes mixed - The Malaysian rubber market closed mixed today due to weaker crude oil price, a deale... http://t.co/DvN2UELinY"
BloombergNews,538294779243929600,11/28/2014,"Russian oil colossus Rosneft is weighed down by $60 billion in debt--more than its market cap. http://t.co/zKpdzfKoQI http://t.co/LCfu2AiThX"
CNNMoneyInvest,538340107498303490,11/28/2014,"RT @CNNMoney: Black Friday deal? Exxon and Chevron down around 4% as oil prices plunge after OPEC doesn't cut production. http://t.co/jODY2…"
CNBCnow,538340604309438464,11/28/2014,"With oil prices falling sharply, these are the breakeven prices per barrel for oil production around the world. http://t.co/329FjhGzXz"
OilBRK,538347514403893248,11/28/2014,"Oil Dips Toward Four-Year Low: Brent crude oil steadied above $73 a barrel on Friday after hitting a... http://t.co/AVJjitZpz9 #Oil #BRK"
OilGasMalaysia,538349079886299137,11/28/2014,"Bigger budget deficit if oil prices stay south - Free Malaysia Today http://t.co/Y3x9xi7w9b"
OilBRK,538360432071692289,11/28/2014,"Oil Producers In Pain But Airlines Gain As Oil Prices Hit A 4-Year Low: A Thanksgiving announcement ... http://t.co/j395y4scYo #Oil #BRK"
PlattsOil,538366574730960896,11/28/2014,"NWE fuel #oil prices drop below key $400/mt mark on #OPEC news. Platts oil products team reports: http://t.co/XEJ2piBMz4"
CNBCnow,538387272941703168,11/28/2014,"ALERT: Crude oil falls to lows of the day, below $68 per barrel. http://t.co/xjEvxjNeKB http://t.co/4QhxQskMAI"
CNNMoneyInvest,538389792921518081,11/28/2014,"Despite its website crashing for awhile today, Best Buy stock is up over 1% today http://t.co/vPQwuK1sLi $BBY http://t.co/t3vtkrFMc7"
CNBCnow,538400743146139649,11/28/2014,"BREAKING: Crude oil plunges more than 10%, settling down $7.54 at $66.15."
OilBRK,538415770292584448,11/28/2014,"Plunging crude prices hammer energy companies: A decision by OPEC not to cut oil production is hamme... http://t.co/FygchAR0rs #Oil #BRK"
OilBRK,538415770997243905,11/28/2014,"OPEC upheaval delivers a broadside to major energy companies as oil prices plunge sharply: A decisio... http://t.co/gSu02byX3x #Oil #BRK"
OilGasMalaysia,538673422382161922,11/29/2014,"US crude oil price fall worst in 5 years - Free Malaysia Today http://t.co/yCQ4xSIUPV"
OilBRK,538708652895383553,11/29/2014,"Why oil prices will bounce back … eventually: When an asset class takes a swan dive off the cliff, f... http://t.co/fmtvBzmost #Oil #BRK"
globalnrgnews,538743794708275200,11/29/2014,"A Strong Dollar and A Weak Oil Price Could Trigger a Stock Market Melt-Up http://t.co/3GlVad3XtZ"
OilBRK,538752607519375360,11/29/2014,"A Strong Dollar and A Weak Oil Price Could Trigger a Stock Market Melt-Up: U.S. equities could well ... http://t.co/OpG0amLiFv #Oil #BRK"
OilBRK,539025225405300737,11/30/2014,"Oil prices, stock plummet day after OPEC meeting: A decision by OPEC to not cut oil production has p... http://t.co/6jtCTNISca #Oil #BRK"
globalnrgnews,539111933186945024,11/30/2014,"Iraq says failing oil prices force rethink of 2015 budget http://t.co/Aiy73sXEVr"
OilBRK,539173740383203328,11/30/2014,"Oil Price Drop Forces OPEC Member Iraq to Weigh Spending Cuts: The plunge in oil prices is forcing t... http://t.co/z7Ck0N2fXN #Oil #BRK"
Kinibiz,539209540915720192,12/1/2014,"MISC: Reaping benefits from lower oil price - The sharp drop of world crude oil price in recent months has aided M... http://t.co/zXhK2OAZK6"
Kinibiz,539253638657753088,12/1/2014,"Asian airlines’ shares rise as oil prices continue to fall - Asian airlines extended their rally into a second wee... http://t.co/hnAwraoKvv"
OilBRK,539278777830744064,12/1/2014,"Oil crash hits shares hard: The dramatic drop in global oil prices is causing havoc in the local ene... http://t.co/newx2XYmeR #Oil #BRK"
OilBRK,539278779193888769,12/1/2014,"Oil crash hits share market hard: The dramatic drop in global oil prices is causing havoc in the loc... http://t.co/MBA2EzWJEy #Oil #BRK"
OilBRK,539295504698318848,12/1/2014,"Gold ETF Volatility Soars as Dollar, Oil Tame Inflation: The surging dollar and plummeting oil price... http://t.co/g2KMmaZUAF #Oil #BRK"
OilBRK,539300235726430209,12/1/2014,"Oil crash hits share market hard: The dramatic drop in global oil prices is causing havoc in the loc... http://t.co/k9EkPDsTLs #Oil #BRK"
SkyNewsBiz,539319221050945536,12/1/2014,"BG Group halves new CEO share deal, amid shareholder revolt fears, as oil prices near five-year low: http://t.co/49pEIMiTGy"
Kinibiz,539329307957796865,12/1/2014,"Weak oil prices drag down KL shares at mid-afternoon - The benchmark FTSE Bursa Malaysia KLCI (FBM KLCI) was lower... http://t.co/AxhQxMzl9q"
Kinibiz,539335819320774657,12/1/2014,"The low oil prices at present is good for the economy, said Bank Negara governor Zeti: http://t.co/cYdpNqPeor"
OilBRK,539433673485873152,12/1/2014,"Oil prices, OPEC, and the future of energy [Recharge]: By letting oil prices slide and maintaining m... http://t.co/UoFJCDkheD #Oil #BRK"
BloombergNews,539437076996190208,12/1/2014,"Apple stock takes a big hit, dragging U.S. markets with it: http://t.co/HEddWC737A $AAPL"
globalnrgnews,539440246933716992,12/1/2014,"Energy News Roundup: Climate Talks Underway in Lima, Oil Prices Drop on Opec Decision &amp; German Utility E.ON Anno... http://t.co/vd5UqKjxMx"
FoxBusiness,539443054432645121,12/1/2014,"ICYMI FireEye says it uncovered a cyber ring that allegedly stole secrets of public firms to game stock market http://t.co/AIgrRnXe0h $FEYE"
WSJMoneyBeat,539462730164748288,12/1/2014,"RT @maureenmfarrell: If oil prices fall and stay below $65 per barrel, JPM estimates that 40% of high-yield energy bonds could default. htt…"
WSJMoneyBeat,539480874539319296,12/1/2014,"RT @erikholmwsj: Amazon could use proceeds from a bond sale on stock buybacks, Morningstar says http://t.co/Adsgf0SlOq $AMZN"
BBCBusiness,539499059795726336,12/1/2014,"Concerns mount that oil price falls could trigger mass bankruptcies in the US shale oil and gas sector. LISTEN: http://t.co/1CXqbC2xRV"
CNBCnow,539502980857593857,12/1/2014,"Crude oil settles up 4.3% at $69.00, its best 1-day gain since August 2012.  http://t.co/uqw0GUwpI5 http://t.co/m06cpHX4F8"
globalnrgnews,539514729245708290,12/1/2014,"US-China Climate Deal May Cause $3.9 Trillion Revenue Loss To Oil And Coal http://t.co/w54T7igJTE"
OilBRK,539531956388495361,12/1/2014,"With oil prices strategy, OPEC takes aim at US shale: If oil prices continue to slide, OPEC will alm... http://t.co/tBoIr4tVJ1 #Oil #BRK"
OilBRK,539547872182558720,12/1/2014,"Toronto market headed for lower open amid weak oil prices, overseas indexes: The Toronto stock marke... http://t.co/KzhdiLF9yT #Oil #BRK"
OilandGasInvest,539549475119702017,12/1/2014,"Emerald Oil just announced $50 M increase to credit line by $50 million...really? Even now? Wow.  Maybe #oil investors ARE screwed."
OilBRK,539568794398515200,12/1/2014,"Oil Below $70 -- Is It Time To Position For A Rebound?: Last week, crude oil prices and market valua... http://t.co/qBWsLZKl6n #Oil #BRK"
OilBRK,539569485946945536,12/1/2014,"Why crude oil will average $80 a barrel in 2015: British banker and politician Nathan Rothschild onc... http://t.co/0qtVaOHQIV #Oil #BRK"
WorldOil,539569552972349440,12/1/2014,"RT @ShaleTech: Harold Hamm: Drilling will slow as oil price slides. However, a potential price war could bode well for US producers. http:/…"
BloombergNews,539587261764227072,12/2/2014,"Billionaire shale pioneer foresees slowdown in drilling on oil price drop http://t.co/148IWmhyAF"
malaysiakini,539587641541287936,12/2/2014,"Pain will return when oil prices increaseFREE YOURSAY ‘How is gov't going to meet its budget commitments?’ http://t.co/AqCIGTSOeB"
OilGasMalaysia,539623670713688064,12/2/2014,"After oil price slump, worries as Petronas slashes dividends, capital expenditure - Malay Mail Online http://t.co/m1itIEv3gv"
OilGasMalaysia,539654943414943744,12/2/2014,"Malaysia says can meet 2015 budget deficit target despite slumping oil prices - Reuters UK http://t.co/LaLCjeoomX"
BloombergNews,539687342383304704,12/2/2014,"Nigeria’s draw as a frontier market is being dulled by falling oil prices and Boko Haram attacks http://t.co/MtJb5zmyXq"
OilBRK,539724561286062080,12/2/2014,"Oil steadies below $73 after hitting five-year lows: LONDON (Reuters) - Brent crude oil steadied bel... http://t.co/hCSZC7vnHO #Oil #BRK"
OilBRK,539724562082971648,12/2/2014,"Oil price drop creates winners and losers: The price of oil has dropped by about 40 per cent in the ... http://t.co/e5Uh1y5Lbt #Oil #BRK"
globalnrgnews,539764893717913602,12/2/2014,"Saudi set for tighter 2015 budget after oil price falls http://t.co/nx2rdoRluy"
LaOilGasAssoc,539773236158803968,12/2/2014,"Advocate: Report: U.S. oil production won't slow, but low prices are beating up energy ... - http://t.co/jZiGTHm6up - The Advocate ..."
Kinibiz,539774767213998081,12/2/2014,"Palm oil prices to increase in 2015, says Rabobank http://t.co/O3A1lKeqaj"
CNNMoneyInvest,539780777882693632,12/2/2014,"RT @CNNMoney: Oil prices keep sliding as a Euro stock bounce fades. 5 things to know ahead of the U.S. open http://t.co/I0qj0ybJSn http://t…"
Kinibiz,539782249802366976,12/2/2014,"Palm oil prices to increase in 2015, says Rabobank - Palm oil prices are expected to increase in 2015, driven by r... http://t.co/CSeBDzDzTp"
OilGasMalaysia,539784964729221121,12/2/2014,"Malaysia says can meet 2015 budget deficit target despite slumping oil prices - Reuters http://t.co/NZi4pZ66GE"
OilBRK,539786664684437504,12/2/2014,"BDO Survey: Declining Oil Prices Rattle Industry: The global oil and gas market has U.S. energy exec... http://t.co/up7V3xGxAa #Oil #BRK"
BloombergNews,539821313339424768,12/2/2014,"RT @tsrandall: Here's what oil prices are doing to gasoline prices around the world: http://t.co/PMXJpFFvsR http://t.co/pS9zwraYM8"
